Num	MZ	L_MZ	D_MZ	RT	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	OGroup	Ion	Loss	M	160125_pos_244_ExpMetMarc_KPX_28_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_28_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_fromorigExp_Test_Area	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_N	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_L	_160125_pos_244_12C13C_DON_Treatment_Remus_FID	_160125_pos_244_12C13C_DON_Treatment_Remus_GroupID	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_N	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_L	_160125_pos_244_12C13C_Fg_Treatment_Remus_FID	_160125_pos_244_12C13C_Fg_Treatment_Remus_GroupID	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_ACNFA_Ear_1_FID	_160125_pos_243_solcomp_ACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_ACN_Ear_1_Area_N	_160125_pos_243_solcomp_ACN_Ear_1_Area_L	_160125_pos_243_solcomp_ACN_Ear_1_FID	_160125_pos_243_solcomp_ACN_Ear_1_GroupID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_N	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_L	_160125_pos_243_solcomp_AcetoneFA_Ear_1_FID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_GroupID	_160125_pos_243_solcomp_Acetone_Ear_1_Area_N	_160125_pos_243_solcomp_Acetone_Ear_1_Area_L	_160125_pos_243_solcomp_Acetone_Ear_1_FID	_160125_pos_243_solcomp_Acetone_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACN_Ear_1_FID	_160125_pos_243_solcomp_MeOHACN_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOH_Ear_1_Area_N	_160125_pos_243_solcomp_MeOH_Ear_1_Area_L	_160125_pos_243_solcomp_MeOH_Ear_1_FID	_160125_pos_243_solcomp_MeOH_Ear_1_GroupID	_160125_pos_244_12C13C_DON_Treatment_Remus_fold	_160125_pos_244_12C13C_Fg_Treatment_Remus_fold	_160125_pos_243_solcomp_ACNFA_Ear_1_fold	_160125_pos_243_solcomp_ACN_Ear_1_fold	_160125_pos_243_solcomp_AcetoneFA_Ear_1_fold	_160125_pos_243_solcomp_Acetone_Ear_1_fold	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_fold	_160125_pos_243_solcomp_MeOHACN_Ear_1_fold	_160125_pos_243_solcomp_MeOHFA_Ear_1_fold	_160125_pos_243_solcomp_MeOH_Ear_1_fold	doublePeak	Remus_Stat_fold	solvents_Stat_fold	Phe_Num	Phe_MZ	Phe_RT	Phe_Xn	Phe_Charge	Phe_Ionisation_Mode	Trp_Num	Trp_MZ	Trp_RT	Trp_Xn	Trp_Charge	Trp_Ionisation_Mode
4443	538.228796214	564.315896214	26.0871	13.97	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	362				1493797.8962567118	2030372.8344361163	1558228.268592374	2257896.1372145563	1492667.7074927983	2316781.334862667	2776119.38018	8095088.49889	3816.0	257.0	721038.180786	3209237.57649	3625	248	1215762.00887	356325.536585	1352	117	825642.229178	375991.158538	1247	110	1106350.07023	425681.361641	1629	127	1229682.22615	394659.000647	1508	126	1392812.49078	508529.601849	1726	143	1448452.18982	504736.589986	1616	133	1434984.62334	556248.767036	1693	148	1502454.22962	492928.077998	1768	135	0.342938731375	0.224675850136	3.41194184543	2.19590862825	2.59900989314	3.11580940542	2.73890150291	2.86971901494	2.57975335565	3.04801916686	0	2	8	Several: 505,731											
737	177.054784847	187.088284847	10.0335	21.16	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	363				1200136.2687835526	2785603.7130274903	1410024.4361733259	3014909.9335570796	1346597.3420232737	3145258.9518177994	856336.003123	1595548.60802			2181402.23998	2560758.73165			309137.305728	97827.1921405	141	222	236211.189957	117892.349153	134	217	306418.227881	124029.40866	158	240	267497.682075	114379.070713	166	227	306508.87467	122635.70536	229	246	311358.343113	113154.483052	199	233	250678.395836	91766.7033967	254	262	249660.458288	87480.2771231	240	240	0.536703174582	0.851857776765	3.16003453604	2.00361763638	2.47052881402	2.33869431188	2.49934449164	2.75162180689	2.73169228661	2.85390566306	0	0	8	218	177.054840237	21.21	9.0	1	+						
3652	435.128897108	455.195897108	20.067	21.22	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	363				558660.0243505135	1593031.8135764247	553786.2276090501	1841271.652970368	597203.7412912125	2002635.7413155343	358737.57105	634086.153576			458022.377855	443757.679836			121381.130126	269397.008474	1032	222	27422.8845707	107206.82961			96939.1782048	368323.185948			92246.4256807	274468.062371	1164	227	126995.080295	390534.96966	1374	248	128608.200997	348462.012141	1249	233	92067.9659325	314206.106738	1361	262	92820.698561	277956.878998	1432	240	0.565755251124	1.03214524203	0.450565991113	0.255794193994	0.263190540001	0.336091656289	0.325182352826	0.369073805798	0.293017748408	0.333939202712	0	0	6												
3952	397.128579245	419.202279245	22.0737	21.18	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	363				312407.7920594557	889899.5870641372	345733.1226194581	1005933.8354615307	343179.52956355637	1015563.6678703589	309808.327647	302999.841024			683488.696799	270837.254545			214577.26708	61048.3185317	1099	222	190995.603816	75216.9682517	1025	218	200257.219556	74977.8807525	1351	240	200191.465955	65220.5326639	1243	227	225755.71729	77349.9133796	1454	248	243295.04881	80101.0446124	1333	233	169816.877258	60669.6838261	1442	262	170736.903064	57043.5883748	1528	240	1.02247026467	2.52361403511	3.51487595794	2.53926219383	2.67088396666	3.06945462998	2.91862921917	3.03735175973	2.79904008969	2.99309541928	0	0	8	Several: 397,701											
3984	415.139307862	437.213007862	22.0737	21.18	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	363	[M+H]+		414.132031862	2006923.642123041	5607517.73511411	1942744.5916223407	6258495.881592616	2161371.300121059	6261096.946285923	2257130.13772	2407685.56995			4698614.33731	2015232.30384			1458744.35738	461982.796601	1103	222	1270572.35966	580767.001097	1027	218	1411104.81559	547443.365906	1356	240	1281306.00177	525451.240488	1249	227	1505736.51601	566075.767641	1459	248	1568939.08454	584665.235239	1336	233	1181608.94007	451977.164435	1446	262	1119134.66368	392300.423132	1531	240	0.93746881482	2.33154973169	3.1575728969	2.18774888597	2.57762702678	2.43848696709	2.65995579052	2.68348276924	2.61431114899	2.8527490609	0	0	8	Several: 414,707											
4006	437.121153049	459.194853049	22.0737	21.18	22	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	363	[M+Na]+		414.131935049	221945.6714267339	438579.7795228604	217599.77886424804	409027.1958235605	256926.44256013358	434101.7326808663	42218.2076283	44500.7314493			80670.7349307	26063.2934589			98244.6960493	31630.1892471	1105	222	88970.1848721	43817.0436886	1029	218	98253.7253846	39992.4179668	1358	240	94861.8501585	39925.3447593	1252	227	108183.289178	40627.1401316	1463	248	100836.57878	37782.7931996	1341	233	85306.675215	37581.0730828	1450	262	82901.7600882	32636.3494908	1533	240	0.94870817295	3.09518576607	3.10604199304	2.03049264356	2.45680882477	2.37598073931	2.6628329936	2.6688492364	2.26993718426	2.54016645188	0	0	8	717	437.121447918	21.22	18.0	1	+						
738	177.054660191	187.088160191	10.0335	10.99	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				377484.917353738	430227.21227315307	401940.2132286421	470876.73375128827	448203.93494312215	493584.5263765346					466210.000097	94221.3268056	502	182										14997.2120358																								4.94803051393									0	1	0												
899	602.201435715	612.234935715	10.0335	11.0	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				95291.52153462559	221994.9131987975	82973.22189683565	226169.04877246654	91435.48194018594	240645.3770184929	415009.221227	485432.110036	778.0	188.0																																					0.854927419606										0	1	0												
1789	293.065703845	307.112603845	14.0469	10.99	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				70426.96225672915	300580.1360082466	61060.391241806596	287892.3230940544	81598.174379225	319257.0978325979	256218.289423	2217153.96881	1474.0	187.0	103164.268591	686788.453483			23799.477548				83938.261814				42689.9727116				76876.3368853				57327.0752306				120540.631857				42350.6687357				195839.875466	2170.13395325			0.115561793645	0.150212584484								90.2432198586	0	1	0												
1842	318.202549656	332.249449656	14.0469	11.03	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				32497.1760115516	30054.495254854795	27090.308524279673	35425.7147261638	35862.44252328759	38165.357994812206	134613.377906	340985.225593	1507.0	188.0	71807.795742	188884.291669			29065.1370603	86279.0549037			28409.8061152	81554.7119842			21683.3642043	114692.707223			15311.4964139	56612.6273446			36618.4957927	187359.075986			27658.7725521	151231.693397			37749.2010713	196892.542573			34983.2138004	178290.987075			0.39477774344	0.380168171251	0.336873614259	0.348352724496	0.189056172178	0.270460798801	0.195445540068	0.182890053869	0.191724890024	0.19621414618	0	1	0												
1883	346.11348969	360.160389689	14.0469	11.0	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				334390.105287621	1200331.3708565757	338542.17931904795	1350438.1118653344	339320.60275900504	1349911.692828978	501184.596388	4384907.02712	1546.0	187.0	238577.434744	1725017.28667	1366	182	93195.166145				327825.513427	6447.88000118			135275.183606				317788.702773	6343.62235028			192786.026165				553847.316081	12898.1507413			171708.752517				798595.766886	17774.635066			0.114297656322	0.138304373288		50.8423719684		50.0957789139		42.9400560738		44.9289543172	0	2	0												
2089	307.176830527	322.227080527	15.05025	10.99	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				6557217.980844397	7637684.219563283	5688446.445357353	8176524.086690701	6458838.740633825	8575783.504492963	6611016.63326	4681762.32205	1646.0	187.0	22520509.8785	7286442.78547	1534	182	9850.40883741	23509.5443658			6053.30832811	19978.5679035			3341.18939837	17184.1923843			3766.40569058	11274.8113422			23189.3880592	53005.4197571			16301.9106867	44944.5364249			13738.143565	52912.687147			17308.6891934	41426.2799			1.41207865297	3.09074133175	0.418996161055	0.302990102061	0.194433891547	0.334054874735	0.43749088613	0.362711732803	0.259637986762	0.417819056772	0	2	0	300	307.176990867	11.0	9.0	1	+						
2121	332.218247897	347.268497897	15.05025	11.0	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				19348.386142007876	12566.563703141719	8903.336385242188	19631.012530284337	12433.276014538818	19693.292658781043	69858.1939952	158696.00517	1669.0	187.0	33056.4540456	73588.3294142				75472.3261762			11225.6315027	19997.0987165				104496.66763				58575.8509125			11749.7755457	157998.2836			12188.8728819	125617.613171			14626.3214475	159212.135886			13068.0265498	139872.221984			0.44020133916	0.449207833752		0.561363008796			0.0743664758753	0.0970315593026	0.0918668753865	0.0934283188218	0	1	0												
2660	444.207840534	461.264790534	17.05695	11.02	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				156130.86480621394	163843.359505067	158951.8211904313	185284.65090445025	148664.35967113852	202863.06730557184	316664.095135	386794.672551	2276.0	188.0	146020.847261	324718.052124	2083	182	10446.7694255	9402.26705385			5160.23208764	10263.2063334			11229.1985069	17152.0982272			14976.2791463	13893.0209902			24066.9143991	29009.0687495			25376.2608346	28244.5412556			26842.1600303	36215.4679463			28579.5314518	35408.6124008			0.818687840364	0.44968503077	1.11109048123	0.50278947144	0.654683663666	1.07797138988	0.829634160509	0.898448326882	0.741179433884	0.807135030549	0	2	0												
4326	526.228675672	551.312425672	25.08375	11.02	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	364				117165.36904124115	107228.13936916913	106368.88439645537	118868.81625190219	96486.69179312274	125314.08656563645	126546.502146	295624.305921	3658.0	188.0	82634.9192623	262114.892546	3470	182	23005.6539296	7461.11365223			14538.629088	2834.62334639			22824.8931627	10176.1209074			20594.7932347	9698.20117574			43780.7172933	18444.6331519			44601.8168803	17974.3279021			47169.1797333	20569.7131295	1622	107	46463.9748248	18134.9567362			0.428065282899	0.315262206049	3.08340751822	5.12894565216	2.24298564948	2.12356836711	2.37362906233	2.48141778226	2.29313746071	2.56212217655	0	2	1												
739	177.054660191	187.088160191	10.0335	18.57	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				210224.68099664326	410293.8889208248	270611.1367019816	415632.6705410425	296616.6858512812	443897.1524941795	139493.808264				298021.976082	81539.3136795	504	358																																		3.65494830204									0	1	0												
881	378.202210665	388.235710665	10.0335	18.45	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365										182263.614974	506284.82127	743.0	376.0	43690.4293202	65628.8841207																																			0.360002131837	0.665719521299									0	1	0												
1430	191.143018273	204.186568273	13.04355	18.46	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				590884.0476405198	1315459.8187250006	410248.68620329746	1206090.7756824158	410222.4291156446	1214492.8470056967	1741574.36793	1167642.78181	1198.0	376.0	758631.702276	916279.432179	960	358	67940.3979883	125213.159828			51766.2236393	163291.860655			61311.7342688	157021.634898			40950.8662729	79299.2304156			63194.958704	164872.468247			69326.9208265	138640.985025			39070.0820621	79890.8585327			79841.2140552	88577.8675346			1.49153011097	0.82794797704	0.542597903299	0.317016558153	0.390466793372	0.516409378229	0.383296006761	0.500046366621	0.489043211948	0.901367534322	0	2	0												
1562	249.206232079	262.249782079	13.04355	18.5	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				371949.5952425946	385867.7292108972	361346.8053906017	412835.6955186385	401584.8048263672	445038.8689318911					545182.600903	149260.327115	1067	358																																		3.65256201323									0	1	0												
3067	354.1911331	372.2514331	18.0603	18.46	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				310063.6064212465	370223.47379286896	298270.2178642824	392194.85708026064	307241.8236155499	395813.79953643656	863113.732387	1436399.72741	2463.0	376.0	233732.398249	721621.885608	2258	358	238576.96733				189814.213562	8634.54328422			257868.650094	4550.66178329			240653.558065	9156.17264049			271380.473687	8071.51002706			268767.812405	9397.23463277			212081.807682	7577.92088323			245505.395178	9455.29862308			0.600886867295	0.323898710544		21.983121436	56.6661866721	26.2832045129	33.6220202635	28.6007344615	27.986806797	25.9648483845	0	2	0												
3363	381.154436884	400.218086884	19.06365	18.51	19	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				65807.39384654738	66725.98617378455	62648.567326133096	76586.23973982138	65037.529012158295	78060.32011644122					613679.138339	64979.3963331	2471	358																																		9.44421113414									0	1	0												
3759	367.16527934	388.23562934	21.07035	18.43	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365										109201.167272	506284.82127	3052.0	376.0	25818.5785946	65628.8841207																																			0.215691173593	0.393402675369									0	1	0							170	367.165643233	18.42	11.0	1	+
4130	411.191612131	434.268662131	23.07705	18.49	23	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	365				2652084.4893411044	4362356.864879129	2020395.4296494247	4389089.449313834	2844603.9894753867	4702182.05540775	4864299.33247	1429452.46098	3362.0	376.0	11631947.1554	3852154.47498	3211	358		12247.0623393				15391.1481087			9345.99733851	18815.7588492			5764.7440354	15675.3142806			5192.92371918	17564.7218621			10104.6139507	19057.3288776			7216.71065242	17580.6063252			6786.25735327	17600.8363875			3.40291088039	3.01959519821			0.496711156505	0.367759391116	0.295645086779	0.530221943254	0.410492705367	0.38556448136	0	2	0	705	411.192095979	18.5	18.0	1	+						
744	179.070280065	189.103780065	10.0335	9.82	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	366				379384.31928843836						148594.614768	157499.615361	611.0	160.0	129652.079516																																				0.943460175616										0	1	0												
1563	250.131396317	263.174946317	13.04355	9.81	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	366				519821.8374965741	1071348.2458293152	407516.5820308891	1194255.8359948604	473123.47269952844	1267346.4292053247	363041.478856	82174.1396398			5743489.70269	2258639.16775	1068	157																	1811.89383802								2118.84294184								4.41795290401	2.5428983012									0	1	0												
4388	250.131436748	263.174986747	13.04355	9.81	26	2	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	366	[M+H+Na]++,[M+H+NH4]++,[M+H+K]++,[M+2Na]++		238.133189748,240.610886748,230.146219748,227.142218748	519821.8374965741	1071348.2458293152	407516.5820308891	1194255.8359948604	473123.47269952844	1267346.4292053247	363041.478856	82174.1396398	3776.0	160.0	5743489.70269	2258639.16775	3571	157																	1811.89383802								2118.84294184								4.41795290401	2.5428983012									0	2	0												
4408	499.255296748	525.342396748	26.0871	9.81	26	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	366	[M+K]+,[M+2Na-H]+,[M+NH4]+,[M+Na]+		460.292138748,454.284136748,481.221473748,476.266078748	32535.91156846866	73862.98495090407	41322.19759628383	97454.3542341802	32579.21870202377	81774.34632419203	42730.3911298				568153.206766	202638.029597	3601	157																																		2.80378371175									0	1	0												
745	179.070280065	189.103780065	10.0335	10.2	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	367				731716.8394603193	1037833.9076419846	855153.6128626497	1431537.2200754543	693298.4492640276	1311269.7419807517	210785.647916	358425.207475	612.0	168.0	112199.917472	130051.239008			39544.8698551				29194.6153917				34082.5428509	18770.3878441			46721.8328394	16836.3277482			63424.5172796	20137.3301497			72835.3832379	17812.7919852			48790.0570455	15135.8337469			67998.9227258	24256.8665019			0.58808823576	0.862736244023			1.81576124766	2.77506078155	3.14959911807	4.08893694477	3.22347997879	2.80328552414	0	1	0												
1553	242.134019935	255.177569935	13.04355	10.24	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	367				597411.2406035004	1057415.922291368	539958.5894905934	1081798.9176927023	549695.3214540872	1223018.942281129	198814.350163	20195.8931258			2598275.71622	467886.092796	1061	164																										4250.14872217							9.84429601231	5.55322279552									0	1	0												
1801	295.128942992	309.175842992	14.0469	10.22	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	367				403027.7542501413	701758.1191163606	361865.90229608165	751815.3553981469	400306.25290664873	781793.879066122	1737908.24244	6578294.59749	1480.0	168.0	671011.731057	3404800.02265	1305	164	65828.6998786	92996.7886684			89970.9163748	123692.017885			106151.823918	171563.223962			134982.998177	151687.905385			215471.982446	356424.803581			213192.654858	302593.581192			227293.89886	417806.31164			318898.004369	451261.220544			0.264188265923	0.197078162181	0.707859925286	0.727378515716	0.618732974742	0.889873176338	0.604537002704	0.704551147509	0.544017389225	0.706681606685	0	2	0	294	295.129410114	10.25	9.0	1	+						
1980	237.185023545	252.235273545	15.05025	10.23	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	367				187979.73553111422	188453.84715397493	173844.49711443967	394872.0067314236	194556.73830501304	210902.7797428678	69197.3325637				1253792.68798	273956.545214	1432	164																																		4.57661154619									0	1	0												
4387	242.134007424	255.177557424	13.04355	10.24	26	2	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	367				597411.2406035004	1057415.922291368	539958.5894905934	1081798.9176927023	549695.3214540872	1223018.942281129	198814.350163	20195.8931258			2598275.71622	467886.092796	3568	164																										4250.14872217							9.84429601231	5.55322279552									0	1	0												
746	179.070413059	189.103913059	10.0335	12.79	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	368				821249.092475405	1090978.4982357288	846462.7804404012	1303975.1328218027	839358.6978179959	1237126.8568255103	445407.788265	423613.72402	613.0	228.0	341580.583274	420187.146801	509	218		19410.9905687			20806.9433824	21467.3623718			43991.9113233	30103.3849874			37803.4870391	22984.8899948			54034.1605012	40334.0401525	230	128	49852.8942593	37730.5243041			50894.4611907	43600.9528378	255	135	52075.0851068	52321.6361591			1.05144796547	0.812924873772		0.969236137259	1.46136095133	1.64471037485	1.33966645287	1.32128813948	1.16727864595	0.995287780154	0	2	2	36	179.070495748	12.77	7.0	1	+						
1670	390.14013436	403.18368436	13.04355	12.78	13	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	368				6317998.139476491	9909363.729040017	6200586.402752884	1.0675600076560829E7	6330108.715806641	1.1061388420888493E7	4822930.72925	33458.5974622			5016508.10555				695091.187993	7966.22514479			571745.291861	2849.89188028			839552.431421	11262.9767784			980227.296211				1159229.04967	63481.7117001	552	128	1128791.16975	3492.78031959			1077821.40373	118161.928426	579	135	1182618.75374	6493.14001661			144.146231315		87.254775676	200.619993978	74.540900504		18.260834792	323.178404154	9.12156240244	182.133567229	0	0	2	Several: 66,144											
747	179.070318324	189.103818324	10.0335	14.52	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	369				792694.9443237555	2107732.6127290865	756892.0140150471	2210038.882748115	781694.5920642463	2488953.9388414244	7020936.75696	14784765.9241	614.0	274.0	2580605.24379	5038650.16779	510	260	182963.446281	138919.142332			166022.652462	208884.229785			191475.76892	205465.438892			175829.184095	182013.185018			193117.717319	200896.411248			225992.093358	201610.343946			191785.26447	199206.788667			224478.902309	196996.776224			0.474876423002	0.512162019163	1.3170499271	0.794807021253	0.931912296067	0.966024434318	0.961280075236	1.12093501224	0.962744622076	1.13950546101	0	2	0	220	179.070265534	14.55	9.0	1	+						
785	203.127818888	213.161318888	10.0335	14.49	10	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	369				329802.5851709532	379141.19414598396	534799.6344686996	380517.820213007	366773.7984416166	358506.686737976	218869.412315	274763.63194	648.0	274.0	242764.566632	192512.128984																																			0.796573443034	1.26103517691									0	1	0												
983	203.16433293	214.20118293	11.03685	14.49	11	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	369				164578.82249390904	186053.9222217615	150168.3210203929	206520.11336423663	173522.0139096048	217319.9501137673	165188.616432	158370.637272			386748.037943	764612.484455	669	260																																	1.04305077808	0.505809211602									0	1	0												
1703	243.112917202	257.159817202	14.0469	14.46	14	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	369				80966.11701477549	91607.43445705864	68594.77654365671	90113.58829792582	76118.86505472427	95809.12614763025	310534.765358	131422.379978	1413.0	274.0	82292.9755571	44585.2022166				18101.089057			58043.9862938	23518.5028766				19252.3696477			13808.6718638	22273.3063238				29549.4873596			50742.8111158	28935.8464146				24217.6821616			42432.0804789	31021.1641612			2.36287583142	1.8457463792		2.46801365709		0.619965067741		1.75363147802		1.36784294292	0	1	0												
